ID	Remark	Lv	MaxHP	MaxMP	AttackDamage	AttackPower	DefenseDamage	DefensePower	PenetrateDamage	PenetratePower	BloodDamage	BloodPower	Critical	CriticalDamage	CriticalRes	HPRegen	MPRegen	Ductility	MoveSpeed	CoolingReduction	DamageAdd	DamageDf	MonsterDamageAdd	MonsterDamageDf	MonsterGoldAdd	MonsterExpAdd	ActivityGoldAdd	ActivityExpAdd
21032	刺客-精英32级	32	1522	0	50	50	84	84	42	42	0	0	42	423	42	0	0	0	500	0	0	0	0	0	0	0	0	0
21033	刺客-精英33级	33	1595	0	53	53	88	88	44	44	0	0	44	444	44	0	0	0	500	0	0	0	0	0	0	0	0	0
21034	刺客-精英34级	34	1671	0	55	55	92	92	46	46	0	0	46	465	46	0	0	0	500	0	0	0	0	0	0	0	0	0
21035	刺客-精英35级	35	1750	0	58	58	97	97	48	48	0	0	48	487	48	0	0	0	500	0	0	0	0	0	0	0	0	0
21036	刺客-精英36级	36	1834	0	61	61	101	101	51	51	0	0	51	510	51	0	0	0	500	0	0	0	0	0	0	0	0	0
21037	刺客-精英37级	37	1921	0	64	64	106	106	53	53	0	0	53	534	53	0	0	0	500	0	0	0	0	0	0	0	0	0
21038	刺客-精英38级	38	2012	0	67	67	111	111	56	56	0	0	56	560	56	0	0	0	500	0	0	0	0	0	0	0	0	0
21039	刺客-精英39级	39	2108	0	70	70	117	117	58	58	0	0	58	586	58	0	0	0	500	0	0	0	0	0	0	0	0	0
21040	刺客-精英40级	40	2209	0	73	73	122	122	61	61	0	0	61	614	61	0	0	0	500	0	0	0	0	0	0	0	0	0
21041	刺客-精英41级	41	2314	0	77	77	128	128	64	64	0	0	64	643	64	0	0	0	500	0	0	0	0	0	0	0	0	0
21042	刺客-精英42级	42	2424	0	80	80	134	134	67	67	0	0	67	674	67	0	0	0	500	0	0	0	0	0	0	0	0	0
21043	刺客-精英43级	43	2539	0	84	84	141	141	70	70	0	0	70	706	70	0	0	0	500	0	0	0	0	0	0	0	0	0
21044	刺客-精英44级	44	2660	0	88	88	147	147	74	74	0	0	74	740	74	0	0	0	500	0	0	0	0	0	0	0	0	0
21045	刺客-精英45级	45	2787	0	92	92	154	154	77	77	0	0	77	775	77	0	0	0	500	0	0	0	0	0	0	0	0	0
21046	刺客-精英46级	46	2920	0	97	97	162	162	81	81	0	0	81	812	81	0	0	0	500	0	0	0	0	0	0	0	0	0
21047	刺客-精英47级	47	3059	0	102	102	170	170	85	85	0	0	85	850	85	0	0	0	500	0	0	0	0	0	0	0	0	0
21048	刺客-精英48级	48	3204	0	106	106	178	178	89	89	0	0	89	891	89	0	0	0	500	0	0	0	0	0	0	0	0	0
21049	刺客-精英49级	49	3357	0	111	111	186	186	93	93	0	0	93	933	93	0	0	0	500	0	0	0	0	0	0	0	0	0
21050	刺客-精英50级	50	3517	0	117	117	195	195	97	97	0	0	97	977	97	0	0	0	500	0	0	0	0	0	0	0	0	0
21051	刺客-精英51级	51	3685	0	122	122	204	204	102	102	0	0	102	1024	102	0	0	0	500	0	0	0	0	0	0	0	0	0
21052	刺客-精英52级	52	3860	0	128	128	214	214	107	107	0	0	107	1073	107	0	0	0	500	0	0	0	0	0	0	0	0	0
21053	刺客-精英53级	53	4044	0	134	134	224	224	112	112	0	0	112	1124	112	0	0	0	500	0	0	0	0	0	0	0	0	0
21054	刺客-精英54级	54	4236	0	141	141	235	235	117	117	0	0	117	1177	117	0	0	0	500	0	0	0	0	0	0	0	0	0
21055	刺客-精英55级	55	4438	0	147	147	246	246	123	123	0	0	123	1233	123	0	0	0	500	0	0	0	0	0	0	0	0	0
21056	刺客-精英56级	56	4649	0	155	155	258	258	129	129	0	0	129	1292	129	0	0	0	500	0	0	0	0	0	0	0	0	0
21057	刺客-精英57级	57	4871	0	162	162	270	270	135	135	0	0	135	1354	135	0	0	0	500	0	0	0	0	0	0	0	0	0
21058	刺客-精英58级	58	5103	0	170	170	283	283	141	141	0	0	141	1418	141	0	0	0	500	0	0	0	0	0	0	0	0	0
21059	刺客-精英59级	59	5346	0	178	178	297	297	148	148	0	0	148	1485	148	0	0	0	500	0	0	0	0	0	0	0	0	0
21060	刺客-精英60级	60	5600	0	186	186	311	311	155	155	0	0	155	1556	155	0	0	0	500	0	0	0	0	0	0	0	0	0
21061	刺客-精英61级	61	5867	0	195	195	326	326	163	163	0	0	163	1630	163	0	0	0	500	0	0	0	0	0	0	0	0	0
21062	刺客-精英62级	62	6146	0	204	204	341	341	170	170	0	0	170	1708	170	0	0	0	500	0	0	0	0	0	0	0	0	0
21063	刺客-精英63级	63	6439	0	214	214	357	357	178	178	0	0	178	1789	178	0	0	0	500	0	0	0	0	0	0	0	0	0
21064	刺客-精英64级	64	6745	0	224	224	374	374	187	187	0	0	187	1874	187	0	0	0	500	0	0	0	0	0	0	0	0	0
21065	刺客-精英65级	65	7067	0	235	235	392	392	196	196	0	0	196	1964	196	0	0	0	500	0	0	0	0	0	0	0	0	0
21066	刺客-精英66级	66	7403	0	246	246	411	411	205	205	0	0	205	2057	205	0	0	0	500	0	0	0	0	0	0	0	0	0
21067	刺客-精英67级	67	7756	0	258	258	430	430	215	215	0	0	215	2155	215	0	0	0	500	0	0	0	0	0	0	0	0	0
21068	刺客-精英68级	68	8125	0	270	270	451	451	225	225	0	0	225	2258	225	0	0	0	500	0	0	0	0	0	0	0	0	0
21069	刺客-精英69级	69	8512	0	283	283	472	472	236	236	0	0	236	2365	236	0	0	0	500	0	0	0	0	0	0	0	0	0
21070	刺客-精英70级	70	8917	0	297	297	495	495	247	247	0	0	247	2478	247	0	0	0	500	0	0	0	0	0	0	0	0	0
21071	刺客-精英71级	71	9342	0	311	311	519	519	259	259	0	0	259	2596	259	0	0	0	500	0	0	0	0	0	0	0	0	0
21072	刺客-精英72级	72	9787	0	326	326	543	543	271	271	0	0	271	2719	271	0	0	0	500	0	0	0	0	0	0	0	0	0
21073	刺客-精英73级	73	10253	0	341	341	569	569	284	284	0	0	284	2849	284	0	0	0	500	0	0	0	0	0	0	0	0	0
21074	刺客-精英74级	74	10741	0	358	358	596	596	298	298	0	0	298	2984	298	0	0	0	500	0	0	0	0	0	0	0	0	0
21075	刺客-精英75级	75	11252	0	375	375	625	625	312	312	0	0	312	3126	312	0	0	0	500	0	0	0	0	0	0	0	0	0
21076	刺客-精英76级	76	11788	0	393	393	655	655	327	327	0	0	327	3275	327	0	0	0	500	0	0	0	0	0	0	0	0	0
21077	刺客-精英77级	77	12349	0	411	411	686	686	343	343	0	0	343	3431	343	0	0	0	500	0	0	0	0	0	0	0	0	0
21078	刺客-精英78级	78	12937	0	431	431	718	718	359	359	0	0	359	3594	359	0	0	0	500	0	0	0	0	0	0	0	0	0
21079	刺客-精英79级	79	13554	0	451	451	753	753	376	376	0	0	376	3765	376	0	0	0	500	0	0	0	0	0	0	0	0	0
21080	刺客-精英80级	80	14199	0	473	473	788	788	394	394	0	0	394	3945	394	0	0	0	500	0	0	0	0	0	0	0	0	0
21081	刺客-精英81级	81	14875	0	495	495	826	826	413	413	0	0	413	4132	413	0	0	0	500	0	0	0	0	0	0	0	0	0
21082	刺客-精英82级	82	15583	0	519	519	865	865	432	432	0	0	432	4329	432	0	0	0	500	0	0	0	0	0	0	0	0	0
21083	刺客-精英83级	83	16325	0	544	544	907	907	453	453	0	0	453	4535	453	0	0	0	500	0	0	0	0	0	0	0	0	0
21084	刺客-精英84级	84	17103	0	570	570	950	950	475	475	0	0	475	4751	475	0	0	0	500	0	0	0	0	0	0	0	0	0
21085	刺客-精英85级	85	17917	0	597	597	995	995	497	497	0	0	497	4978	497	0	0	0	500	0	0	0	0	0	0	0	0	0
21086	刺客-精英86级	86	18770	0	625	625	1042	1042	521	521	0	0	521	5214	521	0	0	0	500	0	0	0	0	0	0	0	0	0
21087	刺客-精英87级	87	19664	0	655	655	1092	1092	546	546	0	0	546	5463	546	0	0	0	500	0	0	0	0	0	0	0	0	0
21088	刺客-精英88级	88	20600	0	686	686	1144	1144	572	572	0	0	572	5723	572	0	0	0	500	0	0	0	0	0	0	0	0	0
21089	刺客-精英89级	89	21581	0	719	719	1199	1199	599	599	0	0	599	5995	599	0	0	0	500	0	0	0	0	0	0	0	0	0
21090	刺客-精英90级	90	22609	0	753	753	1256	1256	628	628	0	0	628	6281	628	0	0	0	500	0	0	0	0	0	0	0	0	0
21091	刺客-精英91级	91	23685	0	789	789	1315	1315	658	658	0	0	658	6580	658	0	0	0	500	0	0	0	0	0	0	0	0	0
21092	刺客-精英92级	92	24813	0	827	827	1378	1378	689	689	0	0	689	6893	689	0	0	0	500	0	0	0	0	0	0	0	0	0
21093	刺客-精英93级	93	25995	0	866	866	1444	1444	722	722	0	0	722	7221	722	0	0	0	500	0	0	0	0	0	0	0	0	0
21094	刺客-精英94级	94	27232	0	907	907	1513	1513	756	756	0	0	756	7565	756	0	0	0	500	0	0	0	0	0	0	0	0	0
21095	刺客-精英95级	95	28529	0	951	951	1585	1585	792	792	0	0	792	7925	792	0	0	0	500	0	0	0	0	0	0	0	0	0
21096	刺客-精英96级	96	29888	0	996	996	1660	1660	830	830	0	0	830	8303	830	0	0	0	500	0	0	0	0	0	0	0	0	0
21097	刺客-精英97级	97	31311	0	1043	1043	1739	1739	869	869	0	0	869	8698	869	0	0	0	500	0	0	0	0	0	0	0	0	0
21098	刺客-精英98级	98	32801	0	1093	1093	1822	1822	911	911	0	0	911	9112	911	0	0	0	500	0	0	0	0	0	0	0	0	0
21099	刺客-精英99级	99	34363	0	1145	1145	1909	1909	954	954	0	0	954	9546	954	0	0	0	500	0	0	0	0	0	0	0	0	0
21100	刺客-精英100级	100	36000	0	1200	1200	2000	2000	1000	1000	0	0	1000	10000	1000	0	0	0	500	0	0	0	0	0	0	0	0	0
22001	刺客-BOSS1级	1	1800	0	24	24	30	30	15	15	0	0	15	100	15	0	0	0	500	0	0	0	0	0	0	0	0	0
22002	刺客-BOSS2级	2	1887	0	25	25	31	31	15	15	0	0	15	105	15	0	0	0	500	0	0	0	0	0	0	0	0	0
22003	刺客-BOSS3级	3	1975	0	26	26	33	33	16	16	0	0	16	110	16	0	0	0	500	0	0	0	0	0	0	0	0	0
22004	刺客-BOSS4级	4	2070	0	27	27	34	34	17	17	0	0	17	115	17	0	0	0	500	0	0	0	0	0	0	0	0	0
22005	刺客-BOSS5级	5	2169	0	28	28	36	36	18	18	0	0	18	121	18	0	0	0	500	0	0	0	0	0	0	0	0	0
22006	刺客-BOSS6级	6	2272	0	30	30	37	37	19	19	0	0	19	127	19	0	0	0	500	0	0	0	0	0	0	0	0	0
22007	刺客-BOSS7级	7	2380	0	31	31	39	39	19	19	0	0	19	133	19	0	0	0	500	0	0	0	0	0	0	0	0	0
22008	刺客-BOSS8级	8	2493	0	33	33	41	41	20	20	0	0	20	139	20	0	0	0	500	0	0	0	0	0	0	0	0	0
22009	刺客-BOSS9级	9	2612	0	34	34	43	43	21	21	0	0	21	146	21	0	0	0	500	0	0	0	0	0	0	0	0	0
22010	刺客-BOSS10级	10	2736	0	36	36	45	45	22	22	0	0	22	152	22	0	0	0	500	0	0	0	0	0	0	0	0	0
22011	刺客-BOSS11级	11	2866	0	38	38	47	47	24	24	0	0	24	160	24	0	0	0	500	0	0	0	0	0	0	0	0	0
22012	刺客-BOSS12级	12	3003	0	40	40	50	50	25	25	0	0	25	167	25	0	0	0	500	0	0	0	0	0	0	0	0	0
22013	刺客-BOSS13级	13	3145	0	42	42	52	52	26	26	0	0	26	175	26	0	0	0	500	0	0	0	0	0	0	0	0	0
22014	刺客-BOSS14级	14	3296	0	44	44	55	55	27	27	0	0	27	184	27	0	0	0	500	0	0	0	0	0	0	0	0	0
22015	刺客-BOSS15级	15	3453	0	46	46	57	57	28	28	0	0	28	192	28	0	0	0	500	0	0	0	0	0	0	0	0	0
22016	刺客-BOSS16级	16	3618	0	48	48	60	60	30	30	0	0	30	201	30	0	0	0	500	0	0	0	0	0	0	0	0	0
22017	刺客-BOSS17级	17	3789	0	50	50	63	63	31	31	0	0	31	211	31	0	0	0	500	0	0	0	0	0	0	0	0	0
22018	刺客-BOSS18级	18	3971	0	53	53	66	66	33	33	0	0	33	221	33	0	0	0	500	0	0	0	0	0	0	0	0	0
22019	刺客-BOSS19级	19	4160	0	55	55	69	69	34	34	0	0	34	232	34	0	0	0	500	0	0	0	0	0	0	0	0	0
22020	刺客-BOSS20级	20	4358	0	58	58	72	72	36	36	0	0	36	243	36	0	0	0	500	0	0	0	0	0	0	0	0	0
22021	刺客-BOSS21级	21	4565	0	60	60	76	76	38	38	0	0	38	254	38	0	0	0	500	0	0	0	0	0	0	0	0	0
22022	刺客-BOSS22级	22	4781	0	63	63	79	79	39	39	0	0	39	266	39	0	0	0	500	0	0	0	0	0	0	0	0	0
22023	刺客-BOSS23级	23	5010	0	66	66	83	83	41	41	0	0	41	279	41	0	0	0	500	0	0	0	0	0	0	0	0	0
22024	刺客-BOSS24级	24	5249	0	70	70	87	87	43	43	0	0	43	292	43	0	0	0	500	0	0	0	0	0	0	0	0	0
22025	刺客-BOSS25级	25	5499	0	73	73	91	91	45	45	0	0	45	306	45	0	0	0	500	0	0	0	0	0	0	0	0	0
22026	刺客-BOSS26级	26	5760	0	76	76	96	96	48	48	0	0	48	320	48	0	0	0	500	0	0	0	0	0	0	0	0	0
22027	刺客-BOSS27级	27	6034	0	80	80	100	100	50	50	0	0	50	336	50	0	0	0	500	0	0	0	0	0	0	0	0	0
22028	刺客-BOSS28级	28	6320	0	84	84	105	105	52	52	0	0	52	352	52	0	0	0	500	0	0	0	0	0	0	0	0	0
22029	刺客-BOSS29级	29	6621	0	88	88	110	110	55	55	0	0	55	368	55	0	0	0	500	0	0	0	0	0	0	0	0	0
22030	刺客-BOSS30级	30	6936	0	92	92	115	115	57	57	0	0	57	386	57	0	0	0	500	0	0	0	0	0	0	0	0	0
22031	刺客-BOSS31级	31	7267	0	96	96	121	121	60	60	0	0	60	404	60	0	0	0	500	0	0	0	0	0	0	0	0	0
22032	刺客-BOSS32级	32	7614	0	101	101	126	126	63	63	0	0	63	423	63	0	0	0	500	0	0	0	0	0	0	0	0	0
22033	刺客-BOSS33级	33	7976	0	106	106	133	133	66	66	0	0	66	444	66	0	0	0	500	0	0	0	0	0	0	0	0	0
22034	刺客-BOSS34级	34	8356	0	111	111	139	139	69	69	0	0	69	465	69	0	0	0	500	0	0	0	0	0	0	0	0	0
22035	刺客-BOSS35级	35	8754	0	116	116	145	145	73	73	0	0	73	487	73	0	0	0	500	0	0	0	0	0	0	0	0	0
22036	刺客-BOSS36级	36	9171	0	122	122	152	152	76	76	0	0	76	510	76	0	0	0	500	0	0	0	0	0	0	0	0	0
22037	刺客-BOSS37级	37	9607	0	128	128	160	160	80	80	0	0	80	534	80	0	0	0	500	0	0	0	0	0	0	0	0	0
22038	刺客-BOSS38级	38	10064	0	134	134	167	167	84	84	0	0	84	560	84	0	0	0	500	0	0	0	0	0	0	0	0	0
22039	刺客-BOSS39级	39	10543	0	140	140	175	175	87	87	0	0	87	586	87	0	0	0	500	0	0	0	0	0	0	0	0	0
22040	刺客-BOSS40级	40	11045	0	147	147	184	184	92	92	0	0	92	614	92	0	0	0	500	0	0	0	0	0	0	0	0	0
22041	刺客-BOSS41级	41	11571	0	154	154	192	192	96	96	0	0	96	643	96	0	0	0	500	0	0	0	0	0	0	0	0	0
22042	刺客-BOSS42级	42	12123	0	161	161	202	202	101	101	0	0	101	674	101	0	0	0	500	0	0	0	0	0	0	0	0	0
22043	刺客-BOSS43级	43	12699	0	169	169	211	211	105	105	0	0	105	706	105	0	0	0	500	0	0	0	0	0	0	0	0	0
22044	刺客-BOSS44级	44	13304	0	177	177	221	221	111	111	0	0	111	740	111	0	0	0	500	0	0	0	0	0	0	0	0	0
22045	刺客-BOSS45级	45	13938	0	185	185	232	232	116	116	0	0	116	775	116	0	0	0	500	0	0	0	0	0	0	0	0	0
22046	刺客-BOSS46级	46	14600	0	194	194	243	243	121	121	0	0	121	812	121	0	0	0	500	0	0	0	0	0	0	0	0	0
22047	刺客-BOSS47级	47	15295	0	204	204	255	255	127	127	0	0	127	850	127	0	0	0	500	0	0	0	0	0	0	0	0	0
22048	刺客-BOSS48级	48	16024	0	213	213	267	267	133	133	0	0	133	891	133	0	0	0	500	0	0	0	0	0	0	0	0	0
22049	刺客-BOSS49级	49	16787	0	223	223	279	279	139	139	0	0	139	933	139	0	0	0	500	0	0	0	0	0	0	0	0	0
22050	刺客-BOSS50级	50	17586	0	234	234	293	293	146	146	0	0	146	977	146	0	0	0	500	0	0	0	0	0	0	0	0	0
22051	刺客-BOSS51级	51	18425	0	245	245	307	307	153	153	0	0	153	1024	153	0	0	0	500	0	0	0	0	0	0	0	0	0
22052	刺客-BOSS52级	52	19302	0	257	257	321	321	160	160	0	0	160	1073	160	0	0	0	500	0	0	0	0	0	0	0	0	0
22053	刺客-BOSS53级	53	20220	0	269	269	337	337	168	168	0	0	168	1124	168	0	0	0	500	0	0	0	0	0	0	0	0	0
22054	刺客-BOSS54级	54	21183	0	282	282	353	353	176	176	0	0	176	1177	176	0	0	0	500	0	0	0	0	0	0	0	0	0
22055	刺客-BOSS55级	55	22191	0	295	295	369	369	184	184	0	0	184	1233	184	0	0	0	500	0	0	0	0	0	0	0	0	0
22056	刺客-BOSS56级	56	23249	0	310	310	387	387	193	193	0	0	193	1292	193	0	0	0	500	0	0	0	0	0	0	0	0	0
22057	刺客-BOSS57级	57	24356	0	324	324	406	406	203	203	0	0	203	1354	203	0	0	0	500	0	0	0	0	0	0	0	0	0
22058	刺客-BOSS58级	58	25515	0	340	340	425	425	212	212	0	0	212	1418	212	0	0	0	500	0	0	0	0	0	0	0	0	0
22059	刺客-BOSS59级	59	26730	0	356	356	445	445	222	222	0	0	222	1485	222	0	0	0	500	0	0	0	0	0	0	0	0	0
22060	刺客-BOSS60级	60	28003	0	373	373	466	466	233	233	0	0	233	1556	233	0	0	0	500	0	0	0	0	0	0	0	0	0
22061	刺客-BOSS61级	61	29335	0	391	391	489	489	244	244	0	0	244	1630	244	0	0	0	500	0	0	0	0	0	0	0	0	0
22062	刺客-BOSS62级	62	30732	0	409	409	512	512	256	256	0	0	256	1708	256	0	0	0	500	0	0	0	0	0	0	0	0	0
22063	刺客-BOSS63级	63	32197	0	429	429	536	536	268	268	0	0	268	1789	268	0	0	0	500	0	0	0	0	0	0	0	0	0
22064	刺客-BOSS64级	64	33729	0	449	449	562	562	281	281	0	0	281	1874	281	0	0	0	500	0	0	0	0	0	0	0	0	0
22065	刺客-BOSS65级	65	35336	0	471	471	589	589	294	294	0	0	294	1964	294	0	0	0	500	0	0	0	0	0	0	0	0	0
22066	刺客-BOSS66级	66	37017	0	493	493	616	616	308	308	0	0	308	2057	308	0	0	0	500	0	0	0	0	0	0	0	0	0
22067	刺客-BOSS67级	67	38781	0	517	517	646	646	323	323	0	0	323	2155	323	0	0	0	500	0	0	0	0	0	0	0	0	0
22068	刺客-BOSS68级	68	40628	0	541	541	677	677	338	338	0	0	338	2258	338	0	0	0	500	0	0	0	0	0	0	0	0	0
22069	刺客-BOSS69级	69	42561	0	567	567	709	709	354	354	0	0	354	2365	354	0	0	0	500	0	0	0	0	0	0	0	0	0
22070	刺客-BOSS70级	70	44588	0	594	594	743	743	371	371	0	0	371	2478	371	0	0	0	500	0	0	0	0	0	0	0	0	0
22071	刺客-BOSS71级	71	46712	0	622	622	778	778	389	389	0	0	389	2596	389	0	0	0	500	0	0	0	0	0	0	0	0	0
22072	刺客-BOSS72级	72	48935	0	652	652	815	815	407	407	0	0	407	2719	407	0	0	0	500	0	0	0	0	0	0	0	0	0
22073	刺客-BOSS73级	73	51266	0	683	683	854	854	427	427	0	0	427	2849	427	0	0	0	500	0	0	0	0	0	0	0	0	0
22074	刺客-BOSS74级	74	53707	0	716	716	895	895	447	447	0	0	447	2984	447	0	0	0	500	0	0	0	0	0	0	0	0	0
22075	刺客-BOSS75级	75	56263	0	750	750	937	937	468	468	0	0	468	3126	468	0	0	0	500	0	0	0	0	0	0	0	0	0
22076	刺客-BOSS76级	76	58943	0	786	786	982	982	491	491	0	0	491	3275	491	0	0	0	500	0	0	0	0	0	0	0	0	0
22077	刺客-BOSS77级	77	61749	0	823	823	1029	1029	514	514	0	0	514	3431	514	0	0	0	500	0	0	0	0	0	0	0	0	0
22078	刺客-BOSS78级	78	64689	0	862	862	1078	1078	539	539	0	0	539	3594	539	0	0	0	500	0	0	0	0	0	0	0	0	0
22079	刺客-BOSS79级	79	67770	0	903	903	1129	1129	564	564	0	0	564	3765	564	0	0	0	500	0	0	0	0	0	0	0	0	0
22080	刺客-BOSS80级	80	70996	0	946	946	1183	1183	591	591	0	0	591	3945	591	0	0	0	500	0	0	0	0	0	0	0	0	0
22081	刺客-BOSS81级	81	74376	0	991	991	1239	1239	619	619	0	0	619	4132	619	0	0	0	500	0	0	0	0	0	0	0	0	0
22082	刺客-BOSS82级	82	77917	0	1038	1038	1298	1298	649	649	0	0	649	4329	649	0	0	0	500	0	0	0	0	0	0	0	0	0
22083	刺客-BOSS83级	83	81627	0	1088	1088	1360	1360	680	680	0	0	680	4535	680	0	0	0	500	0	0	0	0	0	0	0	0	0
22084	刺客-BOSS84级	84	85515	0	1140	1140	1425	1425	712	712	0	0	712	4751	712	0	0	0	500	0	0	0	0	0	0	0	0	0
22085	刺客-BOSS85级	85	89588	0	1194	1194	1493	1493	746	746	0	0	746	4978	746	0	0	0	500	0	0	0	0	0	0	0	0	0
22086	刺客-BOSS86级	86	93852	0	1251	1251	1564	1564	782	782	0	0	782	5214	782	0	0	0	500	0	0	0	0	0	0	0	0	0
22087	刺客-BOSS87级	87	98322	0	1311	1311	1638	1638	819	819	0	0	819	5463	819	0	0	0	500	0	0	0	0	0	0	0	0	0
22088	刺客-BOSS88级	88	103002	0	1373	1373	1716	1716	858	858	0	0	858	5723	858	0	0	0	500	0	0	0	0	0	0	0	0	0
22089	刺客-BOSS89级	89	107907	0	1438	1438	1798	1798	899	899	0	0	899	5995	899	0	0	0	500	0	0	0	0	0	0	0	0	0
22090	刺客-BOSS90级	90	113046	0	1507	1507	1884	1884	942	942	0	0	942	6281	942	0	0	0	500	0	0	0	0	0	0	0	0	0
22091	刺客-BOSS91级	91	118428	0	1579	1579	1973	1973	987	987	0	0	987	6580	987	0	0	0	500	0	0	0	0	0	0	0	0	0
22092	刺客-BOSS92级	92	124067	0	1654	1654	2067	2067	1033	1033	0	0	1033	6893	1033	0	0	0	500	0	0	0	0	0	0	0	0	0
22093	刺客-BOSS93级	93	129975	0	1733	1733	2166	2166	1083	1083	0	0	1083	7221	1083	0	0	0	500	0	0	0	0	0	0	0	0	0
22094	刺客-BOSS94级	94	136163	0	1815	1815	2269	2269	1134	1134	0	0	1134	7565	1134	0	0	0	500	0	0	0	0	0	0	0	0	0
22095	刺客-BOSS95级	95	142647	0	1902	1902	2377	2377	1188	1188	0	0	1188	7925	1188	0	0	0	500	0	0	0	0	0	0	0	0	0
22096	刺客-BOSS96级	96	149440	0	1992	1992	2490	2490	1245	1245	0	0	1245	8303	1245	0	0	0	500	0	0	0	0	0	0	0	0	0
22097	刺客-BOSS97级	97	156555	0	2087	2087	2609	2609	1304	1304	0	0	1304	8698	1304	0	0	0	500	0	0	0	0	0	0	0	0	0
22098	刺客-BOSS98级	98	164009	0	2186	2186	2733	2733	1366	1366	0	0	1366	9112	1366	0	0	0	500	0	0	0	0	0	0	0	0	0
22099	刺客-BOSS99级	99	171819	0	2290	2290	2863	2863	1431	1431	0	0	1431	9546	1431	0	0	0	500	0	0	0	0	0	0	0	0	0
22100	刺客-BOSS100级	100	180000	0	2400	2400	3000	3000	1500	1500	0	0	1500	10000	1500	0	0	0	500	0	0	0	0	0	0	0	0	0
23001	肉盾	1	200	0	2	2	100	100	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23002	肉盾	2	210	0	2	2	110	110	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23003	肉盾	3	220	0	2	2	120	120	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23004	肉盾	4	230	0	2	2	130	130	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23005	肉盾	5	240	0	2	2	140	140	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23006	肉盾	6	250	0	2	2	150	150	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23007	肉盾	7	260	0	2	2	160	160	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23008	肉盾	8	270	0	2	2	170	170	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23009	肉盾	9	280	0	2	2	180	180	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23010	肉盾	10	290	0	2	2	190	190	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23011	肉盾	11	300	0	2	2	200	200	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23012	肉盾	12	310	0	2	2	210	210	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23013	肉盾	13	320	0	2	2	220	220	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23014	肉盾	14	330	0	2	2	230	230	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23015	肉盾	15	340	0	2	2	240	240	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23016	肉盾	16	350	0	2	2	250	250	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23017	肉盾	17	360	0	2	2	260	260	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23018	肉盾	18	370	0	2	2	270	270	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23019	肉盾	19	380	0	2	2	280	280	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23020	肉盾	20	390	0	2	2	290	290	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23021	肉盾	21	400	0	2	2	300	300	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23022	肉盾	22	410	0	2	2	310	310	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23023	肉盾	23	420	0	2	2	320	320	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23024	肉盾	24	430	0	2	2	330	330	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23025	肉盾	25	440	0	2	2	340	340	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23026	肉盾	26	450	0	2	2	350	350	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23027	肉盾	27	460	0	2	2	360	360	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23028	肉盾	28	470	0	2	2	370	370	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23029	肉盾	29	480	0	2	2	380	380	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23030	肉盾	30	490	0	2	2	390	390	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23031	肉盾	31	500	0	2	2	400	400	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
23032	肉盾	32	510	0	2	2	410	410	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
