ID	Name	ItemTypeText	ItemText	ResId	ItemLevel	Occupation	ItemQuality	ItemType	ItemClassify	Sort	CostTime	UseEffect	Batch	UseCount	Remind	Stackable	Discard	OtherEffect	Sound	Model	QualityEffect	Announcement	Warehouse	bind	NoBindId	Intensify
12120195	50级橙色法师武器（套装）	武器	道具描述	116	50	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2120195	0
12130195	50级橙色法师衣服（套装）	衣服	道具描述	26	50	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2130195	0
12140195	50级橙色法师项链（套装）	项链	道具描述	36	50	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2140195	0
12150195	50级橙色法师腰带（套装）	腰带	道具描述	76	50	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2150195	0
12160195	50级橙色法师手镯（套装）	手镯	道具描述	66	50	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2160195	0
12170195	50级橙色法师鞋子（套装）	鞋子	道具描述	56	50	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2170195	0
12180195	50级橙色法师戒指（套装）	戒指	道具描述	46	50	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2180195	0
12110204	60级紫色法师头盔	头盔	道具描述	6	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2110204	0
12120204	60级紫色法师武器	武器	道具描述	116	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2120204	0
12130204	60级紫色法师衣服	衣服	道具描述	26	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2130204	0
12140204	60级紫色法师项链	项链	道具描述	36	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2140204	0
12150204	60级紫色法师腰带	腰带	道具描述	76	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2150204	0
12160204	60级紫色法师手镯	手镯	道具描述	66	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2160204	0
12170204	60级紫色法师鞋子	鞋子	道具描述	56	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2170204	0
12180204	60级紫色法师戒指	戒指	道具描述	46	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2180204	0
12110214	60级紫色法师头盔（套装）	头盔	道具描述	6	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2110214	0
12120214	60级紫色法师武器（套装）	武器	道具描述	116	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2120214	0
12130214	60级紫色法师衣服（套装）	衣服	道具描述	26	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2130214	0
12140214	60级紫色法师项链（套装）	项链	道具描述	36	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2140214	0
12150214	60级紫色法师腰带（套装）	腰带	道具描述	76	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2150214	0
12160214	60级紫色法师手镯（套装）	手镯	道具描述	66	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2160214	0
12170214	60级紫色法师鞋子（套装）	鞋子	道具描述	56	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2170214	0
12180214	60级紫色法师戒指（套装）	戒指	道具描述	46	60	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2180214	0
12110225	60级橙色法师头盔	头盔	道具描述	6	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2110225	0
12120225	60级橙色法师武器	武器	道具描述	116	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2120225	0
12130225	60级橙色法师衣服	衣服	道具描述	26	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2130225	0
12140225	60级橙色法师项链	项链	道具描述	36	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2140225	0
12150225	60级橙色法师腰带	腰带	道具描述	76	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2150225	0
12160225	60级橙色法师手镯	手镯	道具描述	66	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2160225	0
12170225	60级橙色法师鞋子	鞋子	道具描述	56	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2170225	0
12180225	60级橙色法师戒指	戒指	道具描述	46	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2180225	0
12110235	60级橙色法师头盔（套装）	头盔	道具描述	6	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2110235	0
12120235	60级橙色法师武器（套装）	武器	道具描述	116	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2120235	0
12130235	60级橙色法师衣服（套装）	衣服	道具描述	26	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2130235	0
12140235	60级橙色法师项链（套装）	项链	道具描述	36	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2140235	0
12150235	60级橙色法师腰带（套装）	腰带	道具描述	76	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2150235	0
12160235	60级橙色法师手镯（套装）	手镯	道具描述	66	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2160235	0
12170235	60级橙色法师鞋子（套装）	鞋子	道具描述	56	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2170235	0
12180235	60级橙色法师戒指（套装）	戒指	道具描述	46	60	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2180235	0
12200000	——法师打造类			toumingditu	1	2	0	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	-1	0
12210114	30级紫色法师头盔	头盔	道具描述	4	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2210114	0
12220114	30级紫色法师武器	武器	道具描述	114	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2220114	0
12230114	30级紫色法师衣服	衣服	道具描述	24	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2230114	0
12240114	30级紫色法师项链	项链	道具描述	34	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2240114	0
12250114	30级紫色法师腰带	腰带	道具描述	74	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2250114	0
12260114	30级紫色法师手镯	手镯	道具描述	64	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2260114	0
12270114	30级紫色法师鞋子	鞋子	道具描述	54	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2270114	0
12280114	30级紫色法师戒指	戒指	道具描述	44	30	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2280114	0
12210115	30级橙色法师头盔	头盔	道具描述	4	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2210115	0
12220115	30级橙色法师武器	武器	道具描述	114	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2220115	0
12230115	30级橙色法师衣服	衣服	道具描述	24	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2230115	0
12240115	30级橙色法师项链	项链	道具描述	34	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2240115	0
12250115	30级橙色法师腰带	腰带	道具描述	74	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2250115	0
12260115	30级橙色法师手镯	手镯	道具描述	64	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2260115	0
12270115	30级橙色法师鞋子	鞋子	道具描述	54	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2270115	0
12280115	30级橙色法师戒指	戒指	道具描述	44	30	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2280115	0
12210124	40级紫色法师头盔	头盔	道具描述	5	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2210124	0
12220124	40级紫色法师武器	武器	道具描述	115	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2220124	0
12230124	40级紫色法师衣服	衣服	道具描述	25	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2230124	0
12240124	40级紫色法师项链	项链	道具描述	35	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2240124	0
12250124	40级紫色法师腰带	腰带	道具描述	75	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2250124	0
12260124	40级紫色法师手镯	手镯	道具描述	65	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2260124	0
12270124	40级紫色法师鞋子	鞋子	道具描述	55	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2270124	0
12280124	40级紫色法师戒指	戒指	道具描述	45	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2280124	0
12210134	40级紫色法师头盔（套装）	头盔	道具描述	5	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2210134	0
12220134	40级紫色法师武器（套装）	武器	道具描述	115	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2220134	0
12230134	40级紫色法师衣服（套装）	衣服	道具描述	25	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2230134	0
12240134	40级紫色法师项链（套装）	项链	道具描述	35	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2240134	0
12250134	40级紫色法师腰带（套装）	腰带	道具描述	75	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2250134	0
12260134	40级紫色法师手镯（套装）	手镯	道具描述	65	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2260134	0
12270134	40级紫色法师鞋子（套装）	鞋子	道具描述	55	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2270134	0
12280134	40级紫色法师戒指（套装）	戒指	道具描述	45	40	2	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2280134	0
12210145	40级橙色法师头盔	头盔	道具描述	5	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2210145	0
12220145	40级橙色法师武器	武器	道具描述	115	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2220145	0
12230145	40级橙色法师衣服	衣服	道具描述	25	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2230145	0
12240145	40级橙色法师项链	项链	道具描述	35	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2240145	0
12250145	40级橙色法师腰带	腰带	道具描述	75	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2250145	0
12260145	40级橙色法师手镯	手镯	道具描述	65	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2260145	0
12270145	40级橙色法师鞋子	鞋子	道具描述	55	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2270145	0
12280145	40级橙色法师戒指	戒指	道具描述	45	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2280145	0
12210155	40级橙色法师头盔（套装）	头盔	道具描述	5	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2210155	0
12220155	40级橙色法师武器（套装）	武器	道具描述	115	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2220155	0
12230155	40级橙色法师衣服（套装）	衣服	道具描述	25	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2230155	0
12240155	40级橙色法师项链（套装）	项链	道具描述	35	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2240155	0
12250155	40级橙色法师腰带（套装）	腰带	道具描述	75	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2250155	0
12260155	40级橙色法师手镯（套装）	手镯	道具描述	65	40	2	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	0	2260155	0
